-0.4	0.2	0.005411491	0.005493332	0.006394612	0.006414409	0.005424033	0.00024468	0.006379197	0.000241062	-0.976686524	-0.978157433	0.076118643	0.082999296
-0.4	0.4	0.00686573	0.006921227	0.006513466	0.006666161	0.006854409	0.000271202	0.00654573	0.000244345	-0.976706846	-0.979064874	0.074952346	0.048990036
-0.4	0.6	0.0074784	0.007324031	0.005838119	0.005966557	0.007374014	0.000264567	0.005848374	0.000253221	-0.976541009	-0.974586582	0.112600289	0.055482804
-0.4	0.8	0.009578825	0.009355818	0.005868331	0.005854994	0.009621053	0.000259899	0.005843187	0.000280731	-0.975972921	-0.97321765	0.166045135	0.104985643
-0.2	-0.2	0.00408946	0.004162328	0.004560538	0.004438124	0.004073731	0.00025025	0.004580428	0.000208205	-0.969365824	-0.976449501	0.080051837	0.179461153
-0.2	0	0.005435273	0.005665364	0.005158676	0.005202697	0.005435273	0.000261784	0.005158669	0.000217803	-0.976627044	-0.978312377	0.013284327	0.081970166
-0.2	0.2	0.005099847	0.004970555	0.005107369	0.005059927	0.005077822	0.000246758	0.005134153	0.000298832	-0.97490297	-0.969140295	0.158135939	0.150590877
-0.2	0.4	0.005834345	0.005845617	0.004919669	0.004920515	0.005802164	0.000248425	0.004923015	0.00025389	-0.975839341	-0.972840883	0.085363265	0.11466572
-0.2	0.6	0.006506458	0.006444957	0.004515138	0.004430238	0.006439103	0.000263252	0.004529228	0.000251356	-0.973224085	-0.970513741	0.098850383	0.164176141
-0.2	0.8	0.007669058	0.007570272	0.004073301	0.004088897	0.00757435	0.000228191	0.00406905	0.000231166	-0.976702054	-0.969925466	0.088336346	0.108942862
0	0	0.005158682	0.005158275	0.004994678	0.005073559	0.005158682	0.000254859	0.004994678	0.00023323	-0.975297119	-0.976865049	0.111312625	0.071503946
0	0.2	0.005635891	0.00561461	0.004521849	0.004442747	0.005618103	0.000237829	0.004521849	0.000278283	-0.97725527	-0.968995329	0.104385205	0.159295932
0	0.4	0.00539585	0.00540681	0.004192803	0.004116515	0.005420544	0.000240023	0.004192803	0.00025629	-0.973747709	-0.969197108	0.111234448	0.160414809
0	0.6	0.004676139	0.004668378	0.003243094	0.003203791	0.004569474	0.000242181	0.003243094	0.000248395	-0.963765932	-0.9614884	0.068099396	0.160270927
0	0.8	0.004298469	0.004332203	0.002907541	0.002916039	0.004347259	0.00025244	0.002907541	0.000246464	-0.949015737	-0.957679289	0.127673371	0.140554628
0.2	0.2	0.004245668	0.004335154	0.003876999	0.00400741	0.00423737	0.000272812	0.003889432	0.00024064	-0.967025207	-0.968105116	0.081395166	0.063394904
0.2	0.4	0.004222842	0.00420174	0.003598638	0.003685515	0.004197118	0.000250567	0.003628643	0.000276311	-0.966127992	-0.961404107	0.119914053	0.109575494
0.2	0.6	0.003586675	0.003740154	0.002212606	0.002222936	0.003624807	0.000216808	0.002210084	0.000233972	-0.95509554	-0.943080787	0.057225463	0.15374847
0.2	0.8	0.002975531	0.003157959	0.001489809	0.001427143	0.003057663	0.000252634	0.001492313	0.000226804	-0.934518784	-0.918447323	0.086664013	0.250933678
0.4	0.4	0.002638363	0.002622695	0.002722146	0.002694864	0.002643526	0.000254195	0.002680255	0.000214406	-0.944519946	-0.9522951	0.16775227	0.131780663
0.4	0.6	0.002174193	0.002011598	0.001781434	0.001774725	0.002130695	0.000261765	0.001751144	0.000239913	-0.915925074	-0.91950778	0.254989086	0.166880058
0.4	0.8	0.001517548	0.00147444	0.000931311	0.000861295	0.001498978	0.000251889	0.000961662	0.000251102	-0.864341506	-0.839877618	0.224930029	0.35761855
0.6	0.6	0.001021606	0.001064944	0.000930513	0.000924179	0.001011667	0.000252724	0.000987027	0.000259963	-0.840059483	-0.817368027	0.19722195	0.31863832
0.6	0.8	0.000677873	0.000650672	0.000420554	0.000453407	0.000691928	0.000266086	0.000442979	0.000245395	-0.72183892	-0.65588876	0.358137787	0.356330703
0.8	0.8	0.000172176	0.000197275	0.000182166	0.000202696	0.000226317	0.000178466	0.000238794	0.000204626	-0.43696981	-0.434694864	0.516260881	0.544499876
