"X1"	"X2"	"X4"	"X5"	"X6"	"X7"	"X8"	"X9"	"X10"	"X11"	"X12"	"X13"	"X14"	"X15"	"X16"	"X17"
"101000"	-0.4	-0.4	0.0043236922117544	0.00320653517646287	0.000504384481015325	0.000317305558652161	0.00455297539919136	0.00515369196050024	0.000439233087807088	0.000284498110075124	-0.36309604687135	-0.106891035671445	0.670942515058855	0.574862374882374	1.1319393382656	0.64771557055391
"102000"	-0.4	-0.3	0.00384466728539042	0.00558794286979572	0.000569812047624685	0.000573266366677336	0.00394657697991968	0.00669074472482939	0.000675992943951927	0.000275957825238262	-0.324192663650325	-0.158317933720193	0.491315471546025	0.438384291285437	1.69532857432457	0.408225896005635
"103000"	-0.4	-0.2	0.00490349146975214	0.00500625273848128	0.000593786602564654	0.000600774302976722	0.00498610272768379	0.00678033215607259	0.000784090018525927	0.000201262139649074	-0.334827500106658	-0.252377757101425	0.581329425136283	0.484050052980802	1.35984606141925	0.256682440655785
"104000"	-0.4	-0.1	0.00549485935855514	0.00536555713878513	0.000608354183388437	0.000692280787689663	0.00554886357124581	0.00712986131499446	0.000959908404636818	0.000205370798242237	-0.351088557540478	-0.224413161473541	0.581343706047406	0.532654312174405	1.28492279967764	0.213948328038589
"105000"	-0.4	0	0.00687951087671959	0.0101479458103623	0.000663558125487946	0.00113636237127126	0.00687951087671959	0.0093130534302555	0.00116510817406282	0.000273903020623266	-0.461641125204972	-0.182117317413054	0.377584425209487	0.267872085446055	1.35373772890905	0.235088060251217
"106000"	-0.4	0.1	0.00903842253503129	0.00744121828618832	0.00106642715685002	0.00102044926856	0.00897717725336023	0.0121487573411083	0.00119252200071451	0.000279763794645053	-0.256773921166903	-0.157772617198839	0.655194094092025	0.39113113299162	1.35329369112779	0.234598434643076
"107000"	-0.4	0.2	0.00776307488701092	0.00851033519579433	0.000728947105347919	0.00094177748292042	0.0077514876863016	0.00858597690002228	0.00102082504861749	0.000245895032300408	-0.463421024747721	-0.204752020631708	0.479717021969747	0.324284444215952	1.10765536210493	0.240878721220082
"108000"	-0.4	0.3	0.00644047621793742	0.00955661603317636	0.00112458512661095	0.00128366392685341	0.00637283933834537	0.0100489806572797	0.00132582665357576	0.000216340800715042	-0.365116113096588	-0.353883512778936	0.428939418539415	0.241336988348118	1.57684512722846	0.163174273297018
"109000"	-0.4	0.4	0.0125070262632086	0.00882069585024764	0.000641764468066467	0.0012010490070162	0.0122497307068935	0.00895300770655227	0.00119547873018158	0.000292335322623087	-0.577592742916137	-0.178030700235231	0.591172940420305	0.242540709678219	0.730873838843986	0.244534106080402
"110000"	-0.4	0.5	0.00719255228448171	0.00994846699146066	0.00123066636435277	0.00103512732422733	0.00698811884798834	0.0120348682858664	0.00122986308593755	0.000221289846691706	-0.276749472959695	-0.183377198346902	0.494758041028681	0.398731862682111	1.72218998383675	0.179930472929848
"111000"	-0.4	0.6	0.0113858725853403	0.0099170913271184	0.00134206770266487	0.00190841619862166	0.0115673406367366	0.0132537930945995	0.00195546791519925	0.000232803281491335	-0.378839783748841	-0.262388771226452	0.601848560511695	0.20738778627619	1.14579431096781	0.119052468047073
"112000"	-0.4	0.7	0.00881266548420531	0.0106862144422444	0.00102810035266929	0.0015191953671966	0.00884738283255499	0.0112337283288524	0.0016060313016278	0.000185964368151322	-0.41137075499101	-0.269026489314055	0.471186290732322	0.249587585592931	1.26972332286974	0.115791247631872
"113000"	-0.4	0.8	0.00888041167923222	0.011616928054738	0.00216292013823748	0.00136690661850059	0.00886511193992215	0.0166527400775416	0.0013269991424894	0.000208399330900637	-0.168987898592598	-0.231528575182792	0.572043043328277	0.160201078117573	1.87845795861297	0.157045565613319
"114000"	-0.4	0.9	0.0119969633228426	0.00963827887685419	0.00159456123437039	0.00159798500082528	0.0119997685520694	0.0108266738018105	0.00133664878175453	0.000200688977822599	-0.509365381393381	-0.351587113699145	0.578522648050939	-0.0585478080953131	0.902240218620163	0.150143388870761
"115000"	-0.3	-0.9	0.0052620135096569	0.00684715394926469	0.00041147995089498	0.000308203477782531	0.00591570292095013	0.00957337234424616	0.000614828337296485	0.000278461753547278	-0.336775115545948	-0.220708167730146	0.574175501955756	0.707017968055197	1.61829836152566	0.452909758147658
"116000"	-0.3	-0.8	0.00557344039634532	0.0046751233837236	0.000248111072615342	0.000324800924268731	0.0061729064765763	0.00782089729255558	0.000484202005585879	0.000224726138948875	-0.305762180518826	0.0731824361973002	0.670581056777918	0.582243971738878	1.26697161575876	0.464116497569974
"117000"	-0.3	-0.7	0.0058914735672079	0.0059124479452507	0.000323332652205796	0.000559452097558817	0.00645419263099621	0.00835532780688038	0.000845426623756963	0.00028155186095073	-0.360278119531697	-0.297419193758842	0.60577929473062	0.581619423971927	1.29455817087857	0.333029328671424
"118000"	-0.3	-0.6	0.00766321451645846	0.00745790196682614	0.000416932538034783	0.00053493893056008	0.00812557192597362	0.00955481621753314	0.000855373173009285	0.000268665819144232	-0.429372711111141	-0.354123878627143	0.580080675437578	0.614433733539223	1.17589460835254	0.314091939777629
"119000"	-0.3	-0.5	0.00695608662923304	0.00893114949920284	0.000527180296647902	0.000642206802408113	0.00719735741150028	0.0107382964991864	0.00068138056595593	0.000209232520824999	-0.347349202363165	-0.189990263499863	0.512124542537645	0.328944870167973	1.49197766419494	0.307071453573761
"120000"	-0.3	-0.4	0.00812921871740763	0.00769291842227669	0.000424784906076036	0.00056684043288684	0.00825763810668079	0.00895788261794427	0.000623097159692683	0.000208787282366645	-0.458954738993622	-0.303296856053208	0.553598678577814	0.367416021421018	1.08479961245782	0.335079817198366
"121000"	-0.3	-0.3	0.00736623772672141	0.00645235447809103	0.000433706772819418	0.000409391861936475	0.00749619393538244	0.00591464332125632	0.000571334056819729	0.00021782645929598	-0.590623024754574	-0.418061648741843	0.522516337735895	0.53825583604154	0.78901951740321	0.38125936428241
"122000"	-0.3	-0.2	0.0141689946540082	0.00792032636514585	0.000555551340871783	0.000430923987216616	0.0143178701879759	0.0118859040259438	0.000630910486254048	0.000190749276904828	-0.490908446288607	-0.0344246888710453	0.700765611703902	0.563167855955592	0.830144698191602	0.30233968377571
"123000"	-0.3	-0.1	0.00784518356485493	0.0106299655466966	0.000807089485303303	0.00066222355628565	0.00788975454657343	0.0112872582681011	0.00091209241835309	0.00028930988713416	-0.398972200259471	-0.321252749438165	0.452856006799946	0.524809527169101	1.43062223310904	0.317193610332327
"124000"	-0.3	0	0.00942744117699018	0.00817172507404498	0.00061077770324149	0.000751410343946696	0.00942744117699018	0.0113300354602479	0.000922185319905674	0.000276435178355546	-0.357127707289175	-0.355834951282433	0.608886869742171	0.442869634215794	1.20181449531623	0.299760983382192
"125000"	-0.3	0.1	0.0116949216398003	0.0143429214113611	0.000865766344347669	0.000650408165822342	0.011674308088525	0.0129558775124828	0.000689206162409894	0.000215874719292078	-0.502493259046554	-0.217001677504792	0.41823551206165	0.330123890914117	1.10977690619776	0.31322227087646
"126000"	-0.3	0.2	0.0102893321831834	0.0108579699089818	0.000847944653781727	0.000646053004919146	0.0101841461621	0.0113276079624092	0.000733591074623423	0.000263036179348877	-0.458813545527102	-0.254338291688204	0.495955240620008	0.399038917383989	1.11227861247362	0.358559677793111
"127000"	-0.3	0.3	0.0109283826441848	0.0119445903903327	0.00102172264255381	0.00103447638942387	0.0108121082794265	0.0152112236567033	0.00113303172421411	0.000241826813918233	-0.32629835996709	-0.306057499228695	0.548904222307973	0.325134846548548	1.40686934162947	0.213433400627833
"128000"	-0.3	0.4	0.0125460463814532	0.0130989001289478	0.000876857785503573	0.000690905098283907	0.0120746907372987	0.014924204936752	0.000886839829056027	0.000257236519942992	-0.390930384855764	-0.295331636346901	0.517727287036288	0.474398652863971	1.2359906569409	0.290059728391767
"129000"	-0.3	0.5	0.0146335839539814	0.0124530818264601	0.00155106026791567	0.00105682675398813	0.0143732744174984	0.0169772477971489	0.0013050633009937	0.000206161719702486	-0.36359613390206	-0.397759441562974	0.604869221137876	0.438012866214561	1.18116772170441	0.157970666668437
"130000"	-0.3	0.6	0.0160776080755634	0.0128308851561234	0.00139272247778774	0.000762641923928496	0.0158947977978455	0.0168818005520848	0.000799904402841943	0.000300670778184162	-0.402467429296994	-0.249367439328773	0.60881127654575	0.344537330223106	1.06209596163426	0.375883389459944
"131000"	-0.3	0.7	0.0137964595334122	0.0143132822529681	0.00113303457985619	0.0013941267871821	0.0133062466718723	0.0165808602749728	0.001575913671278	0.000325412870187138	-0.391577495013837	-0.344335315540085	0.524244606697837	0.354132238418087	1.2460959640875	0.20649155859105
"132000"	-0.3	0.8	0.0163064493711399	0.0161022070426771	0.00142702387294591	0.00163842810960724	0.0156072352318456	0.0219649444238153	0.00179478606287599	0.000224257826715521	-0.302450029402489	-0.343750744116077	0.579793647051027	0.299969186526626	1.40735653032237	0.124949614527409
"133000"	-0.3	0.9	0.0119843361115535	0.013869124548087	0.00174640791763036	0.00129869360600067	0.0114679340906967	0.0172564394726765	0.00156739478514329	0.000219897466975486	-0.306879056669118	-0.478363388610412	0.52799735888577	0.416124179144678	1.50475572463185	0.1402948823486
"134000"	-0.2	-0.9	0.0129594464405089	0.0142167179470309	0.00055311870291946	0.000531738452048862	0.0136216859060821	0.0218496625144439	0.00076046565718378	0.000251202719409203	-0.254930226381317	-0.331103415511037	0.616007167738226	0.549029730957304	1.60403511467608	0.330327500047112
"135000"	-0.2	-0.8	0.0153993328997206	0.0147020609146767	0.000567731088236929	0.000439661030395521	0.0159580318193146	0.0181363957382841	0.000556873227732999	0.00024296549575886	-0.422357314701493	-0.264335548324354	0.569948562685323	0.489594291657017	1.13650580119366	0.436303064429869
"136000"	-0.2	-0.7	0.0173275663341581	0.0183582849145258	0.000622517649934778	0.000478160943270966	0.0179049179113451	0.0211292871838885	0.000594282989195487	0.000317342922956697	-0.445593365072541	-0.334438307355613	0.531503662031983	0.499071708347526	1.18008288496539	0.533992943978257
"137000"	-0.2	-0.6	0.0167410381256483	0.0171815488685955	0.000456889351470687	0.000464788738673731	0.0170877567479401	0.019022517810776	0.000478772767532529	0.000228841144955652	-0.450453624657127	-0.0930894846675224	0.524946271855809	0.366802204107989	1.11322498859127	0.477974438970371
"138000"	-0.2	-0.5	0.0144935716574942	0.016014409273847	0.000532504275273742	0.000511498083550449	0.0145244414006797	0.0203954632029604	0.000625615838863109	0.000247859780089889	-0.346022071281698	-0.169983144180395	0.549213948957729	0.4596155624826	1.40421670206236	0.396185270085727
"139000"	-0.2	-0.4	0.0164432393621685	0.0196006083835881	0.000380293104886749	0.000445722771991205	0.0167054027786962	0.0162632512763268	0.000631777787756883	0.000194824998162322	-0.564794372185484	-0.298148994998395	0.405513916765388	0.542817289232686	0.973532424915054	0.308375827605534
"140000"	-0.2	-0.3	0.0211031551604096	0.0199003943791868	0.000513907002160129	0.000643495047611304	0.0213661359600282	0.0258600140648148	0.0008083668013033	0.000216362613138929	-0.382601181925071	-0.241800667085881	0.581252471566593	0.455792006506998	1.21032713229916	0.267654006560011
"141000"	-0.2	-0.2	0.0144159632699093	0.0200396030141914	0.000602754500503885	0.000604368455795743	0.0146089993454038	0.0183933861647055	0.00068109316010569	0.000235470897883692	-0.481526945479291	-0.457253367356987	0.395391345555467	0.38978480587774	1.25904490306465	0.345724948767879
"142000"	-0.2	-0.1	0.0180322389111921	0.0218608631283973	0.000868371465362853	0.000562071982742606	0.0180697064885215	0.0260200473316333	0.000636414097121757	0.000202579181753424	-0.351898950830525	-0.280608794947529	0.512575925296135	0.385619563013032	1.43998173673502	0.318313473365231
"143000"	-0.2	0	0.0207881421068956	0.0177775622135333	0.00116831886104104	0.000800315742233661	0.0207881421068956	0.0283930887096062	0.00090709070855622	0.00025210219517141	-0.2645810261809	-0.385655306859757	0.646303089347198	0.375233973857622	1.36583098978278	0.277923908594182
"144000"	-0.2	0.1	0.016048168022176	0.0189331311789023	0.000952737419997613	0.00086777532412179	0.0159668124393808	0.0239598721451118	0.00112892243852148	0.000210779744554696	-0.313078316878351	-0.473361194936393	0.536666638617009	0.483724639952511	1.50060459694615	0.186708791819878
"145000"	-0.2	0.2	0.0193957877202026	0.0191960393523965	0.000820907233555834	0.000770854180371022	0.0193157090623638	0.029727871102445	0.000810618975707029	0.000294109458407278	-0.223118651192713	-0.220171783355461	0.622789564296914	0.341892879527504	1.53905150499337	0.362820840889831
"146000"	-0.2	0.3	0.0224228766226301	0.0228712677697671	0.000915367789128047	0.000839185992711362	0.0223118494047761	0.0265705875826781	0.000944569259854285	0.000274318728484914	-0.402697496661388	-0.413045512869168	0.534147886740139	0.372965147895416	1.19087338304598	0.29041674352946
"147000"	-0.2	0.4	0.0200698876974092	0.013311059620895	0.000879754866498186	0.000884388004752879	0.0197487051644061	0.030342369140477	0.00102429631268772	0.000239502365855887	-0.071390327527521	-0.365173628275248	0.751255813506895	0.38301152323906	1.53642321802264	0.233821368767247
"148000"	-0.2	0.5	0.014722837015092	0.0166485811235701	0.000915603194088271	0.000672148528967093	0.0145311259233494	0.0265164392244169	0.000741522816316521	0.000202409161949582	-0.140154057023852	-0.312955571268712	0.621490524749149	0.35076452804944	1.82480279671989	0.272964172505223
"149000"	-0.2	0.6	0.0220491723540679	0.0228573726821743	0.00119528099198804	0.00125642873933827	0.0215534556659283	0.0371171778670777	0.00128840401193443	0.00023628603517307	-0.159294451388684	-0.373231109524998	0.63309362594266	0.243098892344199	1.72209869463079	0.18339436464367
"150000"	-0.2	0.7	0.0209928367680207	0.0188666833723245	0.000915173998712931	0.00115270420400487	0.0202766784276739	0.0260462101221523	0.00129403315929797	0.000307879284656324	-0.315871455033829	-0.501193658215443	0.597365090516365	0.355840012959965	1.28454027690275	0.237922252953204
"151000"	-0.2	0.8	0.0269545540733681	0.021873084510454	0.00119279233615382	0.00079626972207287	0.026524757209467	0.033183152696442	0.0011129030165592	0.000306713616033776	-0.31291933457918	-0.214470682364288	0.63764242826043	0.533463399015383	1.25102569024076	0.275597793761089
"152000"	-0.2	0.9	0.0242891093590002	0.0282900757006424	0.00088291195748214	0.00118642338642738	0.024131762443155	0.0387327954634127	0.00123345803406258	0.000258426566804881	-0.241857803731725	-0.231719059931973	0.565446795466846	0.270517465829245	1.6050545646905	0.20951387049117
"153000"	-0.1	-0.9	0.028286017415853	0.0329834221219003	0.000376274859549551	0.000400446490745714	0.028834770155444	0.0426115387424887	0.000492084581988308	0.000284097625723554	-0.326400545719384	-0.302029202607605	0.548643230773247	0.502456887525477	1.47778319413597	0.577334946312753
"154000"	-0.1	-0.8	0.0327079838281529	0.0330082719938073	0.000472886885836969	0.000504836315156714	0.0337185511464356	0.049844540273333	0.000604739210057811	0.000224973757193775	-0.268652488806995	-0.506721640008424	0.616579835973547	0.440391076627094	1.47825272968771	0.37201781106978
"155000"	-0.1	-0.7	0.0343697413047222	0.0312552454767688	0.000409363080994249	0.000550576137862197	0.0350874108052927	0.0389554196401943	0.000535252048383119	0.000299804335206826	-0.423994153475265	-0.476141360267523	0.578666278187678	0.35507818844514	1.11023922102334	0.560118053004132
"156000"	-0.1	-0.6	0.0316080572685518	0.0365000552361805	0.000490213172250903	0.000579993090585938	0.0324766225806429	0.0514073664790533	0.000731147191304828	0.000291482881494368	-0.269120416150432	-0.511678456598197	0.57983310880407	0.479411851037472	1.58290371332189	0.398665118270069
"157000"	-0.1	-0.5	0.0435229226310834	0.0268268823034376	0.000544460563546257	0.000565567732891124	0.0435228809670531	0.0524609439980111	0.000553826177505966	0.000271842916634107	-0.261420242533349	-0.290568345246356	0.723650591553943	0.335171342636255	1.20536469168308	0.490845192363951
"158000"	-0.1	-0.4	0.0341730320596045	0.0206390540073099	0.000501250934050193	0.00049041475419398	0.0343277881255518	0.034058840565279	0.000633676910512679	0.000242956743412041	-0.399708122291945	-0.541691770089253	0.698205845886417	0.492158631678408	0.992165310526589	0.383407915581895
"159000"	-0.1	-0.3	0.0307002141261336	0.0304420572376718	0.000619169298180014	0.000642835316840648	0.0306920007682041	0.0507475763908573	0.000623236578826975	0.000268199497463327	-0.174819718806459	-0.469497233458962	0.646098611058992	0.304030398005677	1.65344634173964	0.430333370303969
"160000"	-0.1	-0.2	0.0348872705132957	0.0251983778605936	0.000599093951658776	0.000510024002507485	0.0350591408427275	0.0574856485916212	0.000737360432787539	0.000249495491273155	-0.0512308076218485	-0.460168108277649	0.75007400064726	0.55585825583231	1.63967647836829	0.338363004277236
"161000"	-0.1	-0.1	0.0451247419266982	0.0345021565700479	0.000452193078934585	0.000781929249651479	0.0451567458407541	0.071836078595974	0.000696002979124515	0.000275147739344001	-0.100208044317527	-0.303113625476109	0.724172780378895	0.216198108456067	1.59081610639759	0.395325519569043
"162000"	-0.1	0	0.0372400200098911	0.0328581961183568	0.000656219091929991	0.000545889003315188	0.0372400200098911	0.0596477107880813	0.000546594280654328	0.00027857498778362	-0.14937588257852	-0.31984076751963	0.67927949797259	0.357854638420656	1.60170995537163	0.50965587757365
"163000"	-0.1	0.1	0.0300768186265186	0.0372708286600225	0.000786692242715005	0.000960278274159119	0.0300263154984949	0.0497317981142635	0.000922754560204331	0.000302734103036033	-0.261109500214168	-0.618551357634562	0.54974448468583	0.250891971058101	1.65627374816455	0.328076517951856
"164000"	-0.1	0.2	0.0294678305379906	0.0338187754982731	0.000479365841914806	0.000756163988198308	0.0291318263151351	0.0477622737117024	0.000800735270626399	0.000281388000528137	-0.237937620451189	-0.599389428027343	0.57739392460207	0.343349241275668	1.63952212247291	0.351412021988257
"165000"	-0.1	0.3	0.0377547629539737	0.0272758785254304	0.000453049376120638	0.000585792722379291	0.0377357183812565	0.0463244388792544	0.000593027699943643	0.000240750545279677	-0.287028709823619	-0.410012328725596	0.679073406721232	0.328152111262408	1.22760188135875	0.405968465389653
"166000"	-0.1	0.4	0.0281843342813862	0.0343757750471225	0.000647244284053287	0.000560649081840993	0.0278624038696046	0.062040406804843	0.000600580184735668	0.000261714474688769	0.00321338769451133	-0.411062956938736	0.667771505245992	0.380423726811423	2.22667100423893	0.435769413211588
"167000"	-0.1	0.5	0.0286941587278757	0.033444204190279	0.000685023653366899	0.000587537649589317	0.0282760145419607	0.0559007521812725	0.00074962725126501	0.000191981930046221	-0.0842418053004734	-0.564010406217658	0.638026738691156	0.46666814238786	1.97696716057058	0.256103189581552
"168000"	-0.1	0.6	0.04524471598532	0.0331256251015855	0.000986962186672587	0.000724697222233581	0.0446837549312543	0.0604143750347008	0.000836078503000066	0.000229594161030436	-0.217566586058803	-0.620294692872375	0.69261460923857	0.389125020908304	1.35204337969466	0.274608377331306
"169000"	-0.1	0.7	0.0338480707002094	0.0407271537533558	0.000711831530323402	0.000824154848775394	0.0335316826400271	0.0699554155175573	0.000636904743257237	0.000268907381493026	-0.0653421529944496	-0.336524179998504	0.647909295383165	0.0986566328546936	2.0862482884784	0.422209732836639
"170000"	-0.1	0.8	0.036008436247713	0.0309183950958133	0.000730130884359725	0.00075245253090078	0.0357067272366815	0.0543589482063781	0.000868357109019387	0.000201075727069344	-0.164375620192041	-0.621727174901951	0.671265363961412	0.379291646235568	1.52237274074604	0.231558796468441
"171000"	-0.1	0.9	0.0432772818742323	0.0302033661401667	0.000604263079371041	0.000574492986564257	0.0424434178001458	0.0582802690201255	0.000585758537772975	0.000164891845433173	-0.187146533665829	-0.510506675452515	0.708954452897162	0.283407921350841	1.3731285565774	0.281501394858168
"172000"	0	-0.9	0.0828120895815381	0.0455412246826348	0.000497120190576994	0.000563684228252488	0.0834577678733812	0.125810056756754	0.000497120190576994	0.000252431185756956	-0.030150795740331	-0.763542623872178	0.798910604220132	0.26234357636309	1.50746970548779	0.507787031268968
"173000"	0	-0.8	0.045277944872161	0.0394537912940779	0.0003625769553621	0.000348023242701375	0.0446160860744213	0.0851285820348811	0.0003625769553621	0.000211778538675776	0.0154443987550551	-0.702119578742608	0.732538475647752	0.408390259517422	1.90802442627718	0.584092661002892
"174000"	0	-0.7	0.059497959771762	0.0634398803914108	0.000352407949916897	0.000356374280804683	0.0597712203717468	0.145436620262	0.000352407949916897	0.000192429212178083	0.182178420061108	-0.728518691843955	0.760265261271145	0.3618574191652	2.43322152965018	0.546041064690682
"175000"	0	-0.6	0.0447501569715941	0.0493651719945372	0.000414028745259394	0.000449798393539573	0.0445302568120968	0.0878907624909367	0.000414028745259394	0.000223858911689336	-0.0546701351793393	-0.741488158792091	0.663805736938199	0.308909716406528	1.9737313185012	0.540684467570207
"176000"	0	-0.5	0.0473269943655304	0.0368360430562516	0.000520858248070329	0.00050985949075223	0.0475421253489502	0.0926993628946056	0.000520858248070329	0.000230319239347196	0.0928780376421087	-0.776589015344299	0.778817572550716	0.348365255630659	1.94983632334924	0.442191786729846
"177000"	0	-0.4	0.057722991285517	0.0536942164671836	0.000458047765459437	0.000375809722464982	0.0573341331303874	0.0943893268464822	0.000458047765459437	0.000233866404260557	-0.146745918869652	-0.723061787877455	0.666281240805078	0.482904560331401	1.64630250241728	0.510572088537494
"178000"	0	-0.3	0.0564225076583563	0.050872799831197	0.000500259665601387	0.000456347109438072	0.0562219387744018	0.0900165492505811	0.000500259665601387	0.00020683908605518	-0.158322546846703	-0.784605465023426	0.670267346525657	0.389762220672793	1.6010929401027	0.413463447640794
"179000"	0	-0.2	0.0720146596620712	0.0605165935896816	0.000393271064481829	0.000434710139728821	0.0721356924781301	0.151157865838091	0.000393271064481829	0.000255707308786798	0.138168038016945	-0.692034997509043	0.779421662402572	0.337839344663053	2.09546565154163	0.650206261993152
"180000"	0	-0.1	0.0491554198621137	0.0640044009759901	0.000523687593213879	0.000503498440488675	0.0490542074660466	0.130598533061098	0.000523687593213879	0.000210081598801025	0.156801824646821	-0.7956322247116	0.722440567072801	0.347119197599636	2.66233091527354	0.401158250688642
"181000"	0	0	0.041810123901914	0.0505141291824281	0.000584951811336828	0.000534066478655274	0.041810123901914	0.0845400990534034	0.000584951811336828	0.000213868193094532	-0.0846904153585868	-0.809716336702629	0.63778434634334	0.374264479748138	2.02200068222073	0.365616772099168
"182000"	0	0.1	0.0422474534298564	0.0480301900375016	0.000499571605232969	0.000558344098060062	0.0422019602965171	0.100558985111365	0.000499571605232969	0.000267560933501325	0.11548355062466	-0.748242280687541	0.727083437124885	0.285539523825722	2.38280365188781	0.535580746981309
"183000"	0	0.2	0.055375523984512	0.0494085710334121	0.000591118624541608	0.000646521514297618	0.0553584382815393	0.103033535954235	0.000591118624541608	0.000193837684078786	-0.0157916909564619	-0.844227521660328	0.721521293794746	0.204483766691044	1.86120741756175	0.327916726070171
"184000"	0	0.3	0.0476848466095141	0.0366427469789762	0.000596625707622368	0.000686918169576094	0.0475839406261797	0.0874073259320133	0.000596625707622368	0.000251273543024253	0.0397091167588075	-0.80623188124347	0.762489226631497	0.207883720569339	1.83690809928263	0.421157754039146
"185000"	0	0.4	0.0564246612410845	0.0384922429843347	0.00065315565030788	0.000715099554976598	0.0569872662115218	0.0859344745109922	0.00065315565030788	0.000239687367666185	-0.103711624406406	-0.825669183629871	0.746140422968509	0.224611880898896	1.50795923763084	0.366968221974659
"186000"	0	0.5	0.058684462134312	0.0669735734611817	0.000386681490062086	0.000336528636308283	0.0585731218474761	0.129429448090197	0.000386681490062086	0.000226094183713812	0.024900128265544	-0.689032950712293	0.695014237216785	0.467139129101317	2.20970718322357	0.58470392176649
"187000"	0	0.6	0.0434290291618519	0.0510067779584079	0.000512478697373414	0.000503062617496252	0.0430155337608085	0.101849501609876	0.000512478697373414	0.00023523209592644	0.0866862916089455	-0.76840080371814	0.709006764790654	0.352310663547308	2.36773771485015	0.459008534661178
"188000"	0	0.7	0.049329510868856	0.0507657540332634	0.00074117499867607	0.000773273726063162	0.0497354996214821	0.102075538866425	0.00074117499867607	0.000251103495948148	0.0153879523581331	-0.834382220141509	0.7090746707884	0.253826414642155	2.0523678186262	0.33879110385089
"189000"	0	0.8	0.0506480805744186	0.0527829630052154	0.000554837818517706	0.000562594769572381	0.0510007012212033	0.0971175100984932	0.000554837818517706	0.000266694994353078	-0.0519759775409633	-0.761350708080568	0.677308713878166	0.336570002708584	1.90423872168481	0.480671982788727
"190000"	0	0.9	0.0579985496235641	0.0671214785979487	0.000530967911942612	0.000544530235204007	0.0577911440482752	0.136774612881802	0.000530967911942612	0.000170730797926863	0.0901137033112233	-0.841321110382988	0.716732261977246	0.261002922102586	2.36670540329759	0.321546357297229
"191000"	0.1	-0.9	0.0322321187205988	0.0298454332150114	0.000835119588828252	0.000662583336155332	0.0322614935779972	0.0608562428596287	0.000690257923309532	0.00026754076811749	-0.0059151983908112	-0.465441563154019	0.713984601017827	0.343485384511099	1.88634300865517	0.387595359767449
"192000"	0.1	-0.8	0.0330650438596946	0.0402011061190917	0.000698141413287733	0.000806905295850214	0.0329530708081149	0.0695199740020652	0.000810135426119159	0.00027468239575874	-0.0381503806942337	-0.422174980133824	0.650518489229075	0.294566870534509	2.10966602799717	0.339057380905521
"193000"	0.1	-0.7	0.0358725247488764	0.0366059023202799	0.000821850037783766	0.000930245012263184	0.035086082643502	0.0555449380056145	0.000884837661461558	0.00020889542162921	-0.226273601177332	-0.600127742639371	0.61189379179459	0.190134012317056	1.58310457653503	0.236083330002207
"194000"	0.1	-0.6	0.0341166304641505	0.0292434589254251	0.000504331670950541	0.000698218561979103	0.0340952163647595	0.0620880738106941	0.000692533959366353	0.000210025572989784	-0.0170985064351926	-0.329468906130112	0.727451089722555	0.267897603995848	1.821020085236	0.303271153925723
"195000"	0.1	-0.5	0.0355568110274153	0.031158596680414	0.000354761410030802	0.000658363301939753	0.0351198690703195	0.068556445646701	0.000614714277998354	0.000269974447676409	0.044800438809974	-0.281776227762854	0.738947430037192	0.2777828091415	1.95207008059832	0.439186882978392
"196000"	0.1	-0.4	0.0342331383298277	0.0400818780385394	0.000642358458968393	0.000659928317632868	0.0343627902090262	0.0616133737317875	0.00068170727041551	0.000300640964403718	-0.157821355713074	-0.480635153230634	0.607373320395575	0.356097418736586	1.79302592592156	0.44101182054355
"197000"	0.1	-0.3	0.0370545057951834	0.0278318336123637	0.000712202224307225	0.000619407158256609	0.036883810480634	0.0658194082502907	0.000596283211728405	0.000236236603784251	0.0196040288053737	-0.405590367935854	0.759785488205273	0.283909132273162	1.78450673595261	0.396181879914896
"198000"	0.1	-0.2	0.0289861958574635	0.0390827279635232	0.000742151857217763	0.000763089976922519	0.0288100987591352	0.0661615009652554	0.000796453269281604	0.00028619233004948	-0.0234639710066242	-0.475499314881969	0.640059427507204	0.33466270926586	2.29646907906821	0.359333486455048
"199000"	0.1	-0.1	0.0365050348084084	0.0329281209763207	0.000588523947928502	0.000526733203998175	0.0364052077058046	0.0497530676193766	0.000544710663551453	0.000222153465277143	-0.283080940486021	-0.399028042962846	0.625368557189256	0.345150584477179	1.36664699241487	0.40783755513198
"200000"	0.1	0	0.0365098616154332	0.0295852292125072	0.000527112769599862	0.000539701451186655	0.0365098616154332	0.0496516652878222	0.000574236260048642	0.000258680520943044	-0.250161076907838	-0.390329260014099	0.664404439246294	0.38039036397921	1.35995216335835	0.450477510634965
"201000"	0.1	0.1	0.0352359180447627	0.0368870170427966	0.000515842804586945	0.000692788445911124	0.0352412224056365	0.0573997294391287	0.000686892532225878	0.000250653339657051	-0.205334429767283	-0.392036424966482	0.619819338824032	0.294933929037518	1.62876669765996	0.364909105715282
"202000"	0.1	0.2	0.0358329661281465	0.0415422417643291	0.000761431138109694	0.000650691983800632	0.035821040147106	0.0643093574526803	0.00064572784536938	0.000281479412318859	-0.17069971095896	-0.387999067375465	0.61034255443326	0.324295598793067	1.79529564715546	0.435910289973391
